"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","lwr.ci","upr.ci","dataInput","model","site","groupAge","serotype","year.lamb"
"C1D3.4.6",0.000127421853603038,0.00595891280290095,0.0105870223990686,0.0124170847241092,0.016773259710141,0.0725041402926314,0.0122650009582368,0.0125691684899815,"C1D3","TVSS","KH",5,"DENV4",6
"C1D3.1.7",0.000150852689860592,0.0125278459600816,0.0215843547129449,0.0249222038593428,0.0338587696375804,0.129340342183401,0.024624171533982,0.0252202361847037,"C1D3","TVSS","KH",5,"DENV1",7
"C1D3.2.7",0.000142819725885812,0.0102776611421654,0.017661337963095,0.020848582874723,0.0280050710876384,0.14770793220612,0.0205910682346165,0.0211060975148294,"C1D3","TVSS","KH",5,"DENV2",7
"C1D3.3.7",0.000181639886474572,0.00761025713253843,0.0129999659602226,0.0152475235557838,0.0205320586489218,0.0908787931933752,0.0150617327046395,0.0154333144069281,"C1D3","TVSS","KH",5,"DENV3",7
"C1D3.4.7",3.11550993596921e-05,0.00608875140003276,0.0104358952248448,0.0124547315716368,0.0168473667948748,0.0706147985996121,0.0123000138685472,0.0126094492747263,"C1D3","TVSS","KH",5,"DENV4",7
"C1D3.1.8",7.8768642154281e-05,0.0114572222800389,0.0199651366834039,0.0233586122496539,0.0317209551763619,0.149428331352059,0.0230753437775384,0.0236418807217694,"C1D3","TVSS","KH",5,"DENV1",8
"C1D3.2.8",0.000152112818279426,0.0109498418516252,0.0186445788127062,0.0218467366816635,0.0293335876802197,0.11905458058465,0.0215813624536864,0.0221121109096406,"C1D3","TVSS","KH",5,"DENV2",8
"C1D3.3.8",6.4099665494588e-05,0.0075805745003302,0.0133979577476896,0.0156963959872087,0.0213946984992449,0.0939527012228121,0.0155040490793344,0.015888742895083,"C1D3","TVSS","KH",5,"DENV3",8
"C1D3.4.8",5.58231938176945e-05,0.0061738335764156,0.0108064521302882,0.0127364392729255,0.0171241906770534,0.0799507908487097,0.0125780555315904,0.0128948230142606,"C1D3","TVSS","KH",5,"DENV4",8
"C1D3.1.9",0.000441526960840211,0.0147367035262623,0.0248844485758242,0.0284834560060862,0.0384033337608553,0.133469338126936,0.0281554985716213,0.0288114134405511,"C1D3","TVSS","KH",5,"DENV1",9
"C1D3.2.9",5.37972326291047e-05,0.01793804713632,0.0305873110859046,0.0354278284434608,0.0478352453396368,0.1772114337382,0.0350093923242709,0.0358462645626507,"C1D3","TVSS","KH",5,"DENV2",9
"C1D3.3.9",2.14114421939193e-05,0.00888627328744612,0.0151363857645757,0.0174496264663172,0.0235668441159098,0.0918094549187445,0.0172444535247674,0.0176547994078671,"C1D3","TVSS","KH",5,"DENV3",9
"C1D3.4.9",0.000188318833687862,0.00730110494789193,0.0126303066100767,0.0149797572012386,0.0201741012693387,0.0881279060522823,0.0147946445108766,0.0151648698916007,"C1D3","TVSS","KH",5,"DENV4",9
