"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","lwr.ci","upr.ci","dataInput","model","site","groupAge","serotype","year.lamb"
"C1D3.2.2",0.000119197231695956,0.00836303800881094,0.0147937291409012,0.0176732051812681,0.0239689138095443,0.094461912781552,0.0174502895960244,0.0178961207665118,"C1D3","TVSS","HC",5,"DENV2",2
"C1D3.3.2",4.49816246951285e-05,0.00567794778837924,0.00976488618702448,0.0116441514003067,0.0157614892059634,0.0702203485487021,0.0114994008244952,0.0117889019761183,"C1D3","TVSS","HC",5,"DENV3",2
"C1D3.4.2",7.04064862496745e-05,0.0107595559946038,0.0186307778872704,0.0217216447585394,0.0293302962013865,0.129544710897031,0.0214596538392616,0.0219836356778172,"C1D3","TVSS","HC",5,"DENV4",2
"C1D3.1.3",0.000289573451403569,0.00975246254083034,0.0166103881427279,0.0195376902514748,0.026479555035881,0.121094612647752,0.0193029178459358,0.0197724626570137,"C1D3","TVSS","HC",5,"DENV1",3
"C1D3.2.3",3.84922407867805e-05,0.00790475025814336,0.0135465258731315,0.0159361619088779,0.0212662395205941,0.0850079246566776,0.0157403305771367,0.0161319932406192,"C1D3","TVSS","HC",5,"DENV2",3
"C1D3.3.3",1.98411753745686e-05,0.00462689063907651,0.00808355741892952,0.00966736883849854,0.0130940476468886,0.0636288407392864,0.00954359385492097,0.0097911438220761,"C1D3","TVSS","HC",5,"DENV3",3
"C1D3.4.3",0.000152568419507615,0.00742400513447972,0.0128388513965491,0.0151382443101583,0.0203439050006387,0.0798954914227399,0.0149510972845353,0.0153253913357813,"C1D3","TVSS","HC",5,"DENV4",3
"C1D3.1.4",0.000200516849491961,0.00847581091126828,0.0146834633576289,0.01691141102468,0.0227697419998213,0.105058103974029,0.016709882282408,0.017112939766952,"C1D3","TVSS","HC",5,"DENV1",4
"C1D3.2.4",9.64556229672286e-05,0.00687254105408025,0.0118010126654431,0.0140066936840439,0.0190174834930976,0.0985717932436481,0.0138333900441131,0.0141799973239748,"C1D3","TVSS","HC",5,"DENV2",4
"C1D3.3.4",3.26849365553938e-05,0.00393511364091478,0.00683941895895429,0.00819069417806133,0.0109971768684218,0.0572802873888969,0.00808640521359463,0.00829498314252802,"C1D3","TVSS","HC",5,"DENV3",4
"C1D3.4.4",3.95909682047169e-05,0.00529236912846034,0.00937617783754058,0.0110952985320111,0.0150163467321223,0.0705000428947214,0.010956665365701,0.0112339316983213,"C1D3","TVSS","HC",5,"DENV4",4
"C1D3.1.5",6.57656031149978e-05,0.00693831025850178,0.0121130352967032,0.0142530511745677,0.0191960514698045,0.0758660090857408,0.014078326857366,0.0144277754917694,"C1D3","TVSS","HC",5,"DENV1",5
"C1D3.2.5",4.21040182172483e-05,0.00497572476905184,0.00867711482326178,0.0102601631886579,0.0139744808400646,0.0756871725518289,0.0101334941696217,0.0103868322076941,"C1D3","TVSS","HC",5,"DENV2",5
"C1D3.3.5",2.33069216830639e-05,0.00318705607429812,0.0055423019690109,0.00651080525697304,0.00875737959963557,0.0543299082673278,0.00642927541857238,0.0065923350953737,"C1D3","TVSS","HC",5,"DENV3",5
"C1D3.4.5",7.26876901718798e-05,0.00522870963723859,0.00921459212432246,0.0109252836623627,0.0147116787304151,0.0610015699177104,0.0107881395072288,0.0110624278174965,"C1D3","TVSS","HC",5,"DENV4",5
"C1D3.1.6",0.000185206389398451,0.00679654333167862,0.0120478263174359,0.0141153260974463,0.0190759544809183,0.0861086367426268,0.0139428260143792,0.0142878261805134,"C1D3","TVSS","HC",5,"DENV1",6
"C1D3.2.6",4.08699480396457e-05,0.00495149765637137,0.00871236387344299,0.0104056279760376,0.0141764385154223,0.058781325386973,0.0102743559829414,0.0105368999691338,"C1D3","TVSS","HC",5,"DENV2",6
"C1D3.3.6",2.72070015040482e-05,0.0031376140130697,0.00544420352967889,0.00652778075615592,0.00874891807384762,0.0385958104067179,0.00644434210363476,0.00661121940867708,"C1D3","TVSS","HC",5,"DENV3",6
"C1D3.4.6",7.14769356687794e-05,0.00521925009983518,0.00927042479366003,0.0109884716933378,0.0148031951048983,0.0632486327191676,0.0108495010980497,0.0111274422886259,"C1D3","TVSS","HC",5,"DENV4",6
"C1D3.1.7",1.70367309146879e-05,0.00682628426309867,0.0119313578163338,0.013979264278989,0.0189808301853854,0.0756709888132281,0.0138079246891749,0.014150603868803,"C1D3","TVSS","HC",5,"DENV1",7
"C1D3.2.7",7.69425073260388e-05,0.00541281871526086,0.00934194737984079,0.0109929567572803,0.0147838577242706,0.0697673227841339,0.0108574675883017,0.0111284459262589,"C1D3","TVSS","HC",5,"DENV2",7
"C1D3.3.7",1.95486294584102e-05,0.00324136107938425,0.00571562552357874,0.00674243776294176,0.00909271335443634,0.0460633903255763,0.00665765868718084,0.00682721683870269,"C1D3","TVSS","HC",5,"DENV3",7
"C1D3.4.7",6.96075104044125e-05,0.00535312610667435,0.0093311298253862,0.0110597942201662,0.0150129160672178,0.0565966396514846,0.0109227161557547,0.0111968722845777,"C1D3","TVSS","HC",5,"DENV4",7
"C1D3.1.8",8.66697768698854e-05,0.00813802866105456,0.0140356771791734,0.0164756973754272,0.0222876771686773,0.099901672030786,0.0162748687988833,0.0166765259519711,"C1D3","TVSS","HC",5,"DENV1",8
"C1D3.2.8",0.000159766406816919,0.00762222797941889,0.0131992907160206,0.015386527702586,0.0206022079647017,0.0971576425412988,0.0151990394615509,0.0155740159436211,"C1D3","TVSS","HC",5,"DENV2",8
"C1D3.3.8",1.79609088789556e-05,0.00395112820974167,0.00701272826846716,0.00830988324318775,0.0112078380534506,0.0515749675120794,0.00820411467565384,0.00841565181072167,"C1D3","TVSS","HC",5,"DENV3",8
"C1D3.4.8",5.00979282335168e-05,0.00698850233307477,0.0120068974213537,0.0141295667725934,0.0190279355472996,0.0933313510013666,0.0139555040852866,0.0143036294599002,"C1D3","TVSS","HC",5,"DENV4",8
"C1D3.1.9",7.7453299226482e-05,0.00876088104141848,0.0151133347446638,0.0174078025769293,0.0233521644185345,0.0948511126090968,0.0171994805410373,0.0176161246128213,"C1D3","TVSS","HC",5,"DENV1",9
"C1D3.2.9",8.36186278717621e-05,0.00708769273302917,0.0124758449745502,0.0146785279246667,0.0197421898019517,0.0926109504893563,0.0144954296443572,0.0148616262049761,"C1D3","TVSS","HC",5,"DENV2",9
"C1D3.3.9",1.89579007897622e-05,0.00415861262065217,0.00719349708154954,0.00855655601724244,0.0115538606911786,0.0449823385209598,0.00844911296333879,0.0086639990711461,"C1D3","TVSS","HC",5,"DENV3",9
"C1D3.4.9",0.000103586168883729,0.00741385549764917,0.0126588450394888,0.0149127254248636,0.0201037076790079,0.0752404187541942,0.0147310016731005,0.0150944491766267,"C1D3","TVSS","HC",5,"DENV4",9
"C1D3.1.10",0.000211600891482977,0.00933198854252898,0.0159963149624497,0.0185927383142285,0.0248689984653645,0.087683934470309,0.0183716829292224,0.0188137936992345,"C1D3","TVSS","HC",5,"DENV1",10
"C1D3.2.10",8.80480207623435e-05,0.00730652339991686,0.0127665760212913,0.0152338824046155,0.0205714504052394,0.10428878984109,0.0150418550721399,0.0154259097370911,"C1D3","TVSS","HC",5,"DENV2",10
"C1D3.3.10",0.000127829395287327,0.00453798433646249,0.00779838623335893,0.0093374476111431,0.0128164702776251,0.0509713112898493,0.00922220209927499,0.00945269312301121,"C1D3","TVSS","HC",5,"DENV3",10
"C1D3.4.10",0.000195597998660313,0.00859839330643317,0.0148307881606566,0.0173385894511559,0.0234837756463691,0.0974783982708433,0.0171278070208091,0.0175493718815026,"C1D3","TVSS","HC",5,"DENV4",10
"C1D3.1.11",0.000141085168484767,0.0104798819962632,0.0180547265183063,0.0211723487178094,0.0286742056358388,0.111139449434923,0.0209153366706339,0.0214293607649848,"C1D3","TVSS","HC",5,"DENV1",11
"C1D3.2.11",3.12162592238652e-05,0.00928814427163202,0.0159564317640134,0.0186806652894831,0.0251531634984548,0.125467611618546,0.0184528750145596,0.0189084555644067,"C1D3","TVSS","HC",5,"DENV2",11
"C1D3.3.11",7.8386936562036e-05,0.00511342751137892,0.00875962550929382,0.010325861819725,0.0139079030609219,0.0565644552550975,0.0101983142708368,0.0104534093686132,"C1D3","TVSS","HC",5,"DENV3",11
"C1D3.4.11",0.000115779891416867,0.00947918934604564,0.0163656814554154,0.0190536904914464,0.025595615946966,0.108088487115035,0.0188234498101105,0.0192839311727823,"C1D3","TVSS","HC",5,"DENV4",11
"C1D3.1.12",0.000107280723412817,0.0119307526435218,0.0202957634326053,0.0238767359987612,0.0324319079309839,0.119704012856178,0.0235880613425874,0.024165410654935,"C1D3","TVSS","HC",5,"DENV1",12
"C1D3.2.12",0.000131090516375831,0.0107108044086019,0.0181948292164066,0.0214074389229788,0.028787412836994,0.140483162834979,0.0211473400016572,0.0216675378443004,"C1D3","TVSS","HC",5,"DENV2",12
"C1D3.3.12",0.000103443153289362,0.00561031401747716,0.00973402353334152,0.0115566308610156,0.015605769856384,0.0640634020574382,0.0114107514103872,0.0117025103116441,"C1D3","TVSS","HC",5,"DENV3",12
"C1D3.4.12",0.000134905091229598,0.0109668651869194,0.0187086309873702,0.0217285998940758,0.0294093887803956,0.134535317330095,0.0214676527687264,0.0219895470194252,"C1D3","TVSS","HC",5,"DENV4",12
"C1D3.1.13",6.8822697875115e-05,0.01179315596979,0.02050336055375,0.0237440409758701,0.031909460526206,0.118154684299387,0.0234573152472911,0.024030766704449,"C1D3","TVSS","HC",5,"DENV1",13
"C1D3.2.13",0.00020982991325913,0.0126291660204415,0.0218398632599973,0.0257670941307998,0.0349708013603902,0.162669735865132,0.0254519234763834,0.0260822647852162,"C1D3","TVSS","HC",5,"DENV2",13
"C1D3.3.13",0.000108173565763314,0.00624313985461139,0.0108379704141808,0.0126798559724724,0.0169987951747144,0.0737029247993182,0.0125228624359148,0.0128368495090301,"C1D3","TVSS","HC",5,"DENV3",13
"C1D3.4.13",0.000130560294631987,0.00975660793635674,0.0167056434515965,0.0198279008163361,0.0268909634123321,0.11324629600245,0.0195846718183371,0.0200711298143351,"C1D3","TVSS","HC",5,"DENV4",13
"C1D3.1.14",3.4872870260938e-05,0.0124871729608879,0.0213545377350522,0.0250322220841177,0.0338403826579782,0.124475349144581,0.0247289818020132,0.0253354623662222,"C1D3","TVSS","HC",5,"DENV1",14
"C1D3.2.14",0.000226031450833886,0.0131172777056454,0.0226513110851391,0.0268618246094763,0.0363680750022328,0.155810038707394,0.0265263186643856,0.0271973305545669,"C1D3","TVSS","HC",5,"DENV2",14
"C1D3.3.14",0.00011834441499059,0.00644273049888033,0.0109521380206113,0.0129597410458263,0.0173613576756751,0.0666348149282027,0.0127992538405498,0.0131202282511028,"C1D3","TVSS","HC",5,"DENV3",14
"C1D3.4.14",6.69142205724782e-05,0.0103588486212351,0.0180645512529339,0.021311062046949,0.0287312612980438,0.14698018165166,0.0210473061879465,0.0215748179059514,"C1D3","TVSS","HC",5,"DENV4",14
"C1D3.1.15",0.000102512404680954,0.0109838286045218,0.0190975980420975,0.0225053910415228,0.0303206366324093,0.136753959941973,0.0222255607121724,0.0227852213708733,"C1D3","TVSS","HC",5,"DENV1",15
"C1D3.2.15",0.000106760213419155,0.0143154544601061,0.0248662649098702,0.0293357992371779,0.0394837197733366,0.173917061846015,0.0289764013749423,0.0296951970994134,"C1D3","TVSS","HC",5,"DENV2",15
"C1D3.3.15",8.70172340786679e-05,0.0067039744250792,0.0115920875864255,0.0136499263798181,0.0183486685776468,0.0716601835997174,0.0134806308965464,0.0138192218630897,"C1D3","TVSS","HC",5,"DENV3",15
"C1D3.4.15",0.000112766217527649,0.0113293766052451,0.0196229765147083,0.0231823981464836,0.0313976080583815,0.12808232918065,0.022894839017967,0.0234699572750001,"C1D3","TVSS","HC",5,"DENV4",15
"C1D3.1.16",0.000103948768164219,0.0101474816159001,0.0175882549967949,0.0208470094891462,0.0281265347324605,0.113211300778491,0.0205874590457274,0.021106559932565,"C1D3","TVSS","HC",5,"DENV1",16
"C1D3.2.16",0.000375731471240259,0.0181166296108991,0.0312109777673378,0.0366566501844571,0.0494659682294922,0.18991910039546,0.0362085862355361,0.037104714133378,"C1D3","TVSS","HC",5,"DENV2",16
"C1D3.3.16",0.000100989141294194,0.00724195016222481,0.0124726581013876,0.0149062801110103,0.0200706296228949,0.0811589091456093,0.0147211469105113,0.0150914133115093,"C1D3","TVSS","HC",5,"DENV3",16
"C1D3.4.16",0.000130660985198094,0.0113867664660877,0.0196678990251383,0.023516596532171,0.031862408379607,0.12409953166017,0.0232245143613995,0.0238086787029426,"C1D3","TVSS","HC",5,"DENV4",16
"C1D3.1.17",8.63699205083668e-05,0.00946595025780897,0.0164802255281931,0.019409563372585,0.0262697217944264,0.103969307822679,0.0191721617741986,0.0196469649709715,"C1D3","TVSS","HC",5,"DENV1",17
"C1D3.2.17",0.000208290707418679,0.0172451794692799,0.0299542490390624,0.0353069878877942,0.0476037498317073,0.226014824334699,0.0348708927720009,0.0357430830035875,"C1D3","TVSS","HC",5,"DENV2",17
"C1D3.3.17",0.000192554927321509,0.00779963681155246,0.0136680228853029,0.0162608744265255,0.0219510940851008,0.0789796267325833,0.0160595516291512,0.0164621972238998,"C1D3","TVSS","HC",5,"DENV3",17
"C1D3.4.17",0.000195733380536023,0.0127429071529369,0.0222511077384498,0.0259819332041841,0.0349925262780545,0.143447471295829,0.0256627483566004,0.0263011180517678,"C1D3","TVSS","HC",5,"DENV4",17
"C1D3.1.18",9.96415671599138e-05,0.0103269656551986,0.0177301384053192,0.0207219541900105,0.0277644625017754,0.162924019707798,0.0204672808743119,0.020976627505709,"C1D3","TVSS","HC",5,"DENV1",18
"C1D3.2.18",0.000363825088439795,0.0215667780703022,0.03699588214713,0.0429134586178548,0.0577336219742772,0.244221096046294,0.0424007284291955,0.043426188806514,"C1D3","TVSS","HC",5,"DENV2",18
"C1D3.3.18",0.000113205614938661,0.00801165196635903,0.0141155632004853,0.0167899838007604,0.0224875131067473,0.105282897134692,0.0165753389886256,0.0170046286128951,"C1D3","TVSS","HC",5,"DENV3",18
"C1D3.4.18",0.000254690300641958,0.0125913290467659,0.0213856410058346,0.0253005088147614,0.0340438164796324,0.157515288264423,0.0249915862208881,0.0256094314086347,"C1D3","TVSS","HC",5,"DENV4",18
"C1D3.1.19",0.000105206356490695,0.00980526444165308,0.0167686023071454,0.0198401633096694,0.0267990996141694,0.10492648537056,0.0195966680561638,0.020083658563175,"C1D3","TVSS","HC",5,"DENV1",19
"C1D3.2.19",0.000371507339146815,0.0240114738425058,0.0409079353734446,0.047271418175133,0.0637286219903168,0.232729528096109,0.0467135981620788,0.0478292381881872,"C1D3","TVSS","HC",5,"DENV2",19
"C1D3.3.19",0.000121998962832048,0.00823028626880004,0.014348362987993,0.0168802823311097,0.0227844884786775,0.100448763584303,0.0166709070989129,0.0170896575633065,"C1D3","TVSS","HC",5,"DENV3",19
"C1D3.4.19",0.00033619058207357,0.0138486364093693,0.0237568464583084,0.0276497439500395,0.0373352508274118,0.146228932755653,0.0273161423478052,0.0279833455522738,"C1D3","TVSS","HC",5,"DENV4",19
"C1D3.1.20",0.000152375145670902,0.00937272792462907,0.0163026218629228,0.0192632668223444,0.0259429322080251,0.122991635460435,0.0190245123330869,0.0195020213116019,"C1D3","TVSS","HC",5,"DENV1",20
"C1D3.2.20",0.000148048696608116,0.0238176927173322,0.0409240990080287,0.0481216463944797,0.0652980977962399,0.244032133171819,0.0475316013231349,0.0487116914658245,"C1D3","TVSS","HC",5,"DENV2",20
"C1D3.3.20",4.35467600262696e-05,0.00777335868520435,0.0133965160556009,0.0157002017023575,0.0208630188631928,0.0946223607272484,0.0155058986232899,0.015894504781425,"C1D3","TVSS","HC",5,"DENV3",20
"C1D3.4.20",0.000323155574712963,0.0141889776864436,0.0247168568666897,0.0292507453386804,0.0395513065813058,0.153889187306401,0.0288898255255316,0.0296116651518291,"C1D3","TVSS","HC",5,"DENV4",20
"C1D3.1.21",8.93606061413976e-06,0.00968618811411262,0.0167303904502879,0.0199055136674977,0.0268808905041182,0.122260129272334,0.0196573636327022,0.0201536637022933,"C1D3","TVSS","HC",5,"DENV1",21
"C1D3.2.21",0.000442325775890429,0.0307088065964409,0.0524402520170392,0.0606591090869632,0.0815852371751345,0.317412825026013,0.0599385738901572,0.0613796442837691,"C1D3","TVSS","HC",5,"DENV2",21
"C1D3.3.21",0.000189081691011506,0.00845925436069581,0.0146028601631077,0.0172630217111482,0.0230572386417743,0.0940236074998394,0.0170478265891239,0.0174782168331724,"C1D3","TVSS","HC",5,"DENV3",21
"C1D3.4.21",8.38116242575238e-05,0.0131178197570345,0.0228201254159556,0.0268354004237958,0.036088859092721,0.157815891519419,0.026502171707259,0.0271686291403326,"C1D3","TVSS","HC",5,"DENV4",21
"C1D3.1.22",5.95919087921226e-05,0.00973088878527315,0.0171328576745819,0.020096228474424,0.0272313555180829,0.137492130905169,0.0198482545753479,0.0203442023735002,"C1D3","TVSS","HC",5,"DENV1",22
"C1D3.2.22",0.000450647199381593,0.0300992981303302,0.0508187714346339,0.0593133193888086,0.0801872542191355,0.299074916950835,0.0586083489307166,0.0600182898469007,"C1D3","TVSS","HC",5,"DENV2",22
"C1D3.3.22",0.000166415098438066,0.00904883045112564,0.0155354461451808,0.0183748120964368,0.0246855227185524,0.114613832992948,0.0181468555100239,0.0186027686828497,"C1D3","TVSS","HC",5,"DENV3",22
"C1D3.4.22",0.000293367659274013,0.014152623296439,0.0241312604954624,0.0285529895465766,0.0382609333962309,0.176694621510107,0.0281984036554319,0.0289075754377213,"C1D3","TVSS","HC",5,"DENV4",22
"C1D3.1.23",0.000272155524723816,0.0098314997050801,0.0169607963188853,0.0200556502943035,0.0272123693739862,0.115771534317815,0.0198093689890949,0.020301931599512,"C1D3","TVSS","HC",5,"DENV1",23
"C1D3.2.23",0.000121217298071352,0.0277974073781315,0.0482976682652936,0.0565573781413501,0.0763001404546708,0.300657919153532,0.055866895258951,0.0572478610237492,"C1D3","TVSS","HC",5,"DENV2",23
"C1D3.3.23",8.97293339328087e-05,0.00906838852369807,0.0159206034688726,0.0189411505727273,0.0255719557003663,0.118404815581273,0.0186977484831986,0.0191845526622561,"C1D3","TVSS","HC",5,"DENV3",23
"C1D3.4.23",9.60047910335549e-05,0.0137785310588729,0.0244528607414542,0.0285038014112697,0.0382385987722232,0.18996838491253,0.0281496460950267,0.0288579567275127,"C1D3","TVSS","HC",5,"DENV4",23
"C1D3.1.24",0.000194608399375795,0.0093249649759897,0.0159736222966442,0.0188750572846031,0.0253327007075924,0.102533548946833,0.0186406218384432,0.0191094927307629,"C1D3","TVSS","HC",5,"DENV1",24
"C1D3.2.24",0.000249729671037202,0.0321264973061431,0.0550484619795284,0.0640435783696537,0.0871813410733754,0.356718637572951,0.0632818169831205,0.0648053397561869,"C1D3","TVSS","HC",5,"DENV2",24
"C1D3.3.24",0.00017782154080237,0.00931747014668144,0.0163687804399738,0.0192468038713769,0.0259561580079378,0.102657848618107,0.0190076496774041,0.0194859580653498,"C1D3","TVSS","HC",5,"DENV3",24
"C1D3.4.24",0.000301327599684487,0.0139986160177367,0.0244463803560485,0.0288209938130363,0.0390638228428703,0.166294240945063,0.0284658468105405,0.0291761408155321,"C1D3","TVSS","HC",5,"DENV4",24
"C1D3.1.25",0.00011679535124498,0.00947982603558456,0.0166056647146489,0.0198349281879673,0.027010664643529,0.114602439116759,0.0195836487129425,0.0200862076629921,"C1D3","TVSS","HC",5,"DENV1",25
"C1D3.2.25",0.000953150313192874,0.0343288754750637,0.0592670191412628,0.0688702058755187,0.0933198998720422,0.341253537147394,0.0680488645694926,0.0696915471815447,"C1D3","TVSS","HC",5,"DENV2",25
"C1D3.3.25",4.32362702500466e-05,0.00971575735370003,0.0169570857484701,0.0201979705488109,0.0273295733275351,0.108238039973069,0.0199425077811988,0.020453433316423,"C1D3","TVSS","HC",5,"DENV3",25
"C1D3.4.25",0.000161055458994253,0.0159283811501918,0.0275341899797838,0.0325741732744503,0.0440900283468098,0.199168609241496,0.0321717652734603,0.0329765812754403,"C1D3","TVSS","HC",5,"DENV4",25
"C1D3.1.26",0.000148136937892507,0.00971464180604731,0.0171540024647137,0.0204069950053773,0.0275544128175085,0.114232333365542,0.0201495754752766,0.0206644145354779,"C1D3","TVSS","HC",5,"DENV1",26
"C1D3.2.26",0.000519591647299311,0.0351106387371904,0.0604017389467964,0.0702774034605207,0.0954745649330863,0.357097873881955,0.0694390759797966,0.0711157309412448,"C1D3","TVSS","HC",5,"DENV2",26
"C1D3.3.26",0.000113902607287053,0.00975258735468412,0.0170226107804136,0.020269994756109,0.0271317664834578,0.119065458097981,0.0200117674489511,0.0205282220632669,"C1D3","TVSS","HC",5,"DENV3",26
"C1D3.4.26",0.000193469937584401,0.0147372823617283,0.0253723098968067,0.029994069073867,0.040319678962273,0.151020120504238,0.0296233384530915,0.0303647996946425,"C1D3","TVSS","HC",5,"DENV4",26
"C1D3.1.27",0.00017606548913307,0.0100979962175276,0.0178688379480834,0.0210979131505727,0.0282480347613459,0.119086806872702,0.0208331085597611,0.0213627177413843,"C1D3","TVSS","HC",5,"DENV1",27
"C1D3.2.27",0.000151119475443662,0.0340498227189372,0.0578100385182762,0.0671736723697718,0.0903412903327493,0.378924592049498,0.0663769266316934,0.0679704181078503,"C1D3","TVSS","HC",5,"DENV2",27
"C1D3.3.27",0.000136266075755009,0.0103170532810436,0.018043858674623,0.021088191319963,0.0283968792976557,0.121782758276384,0.0208266550914142,0.0213497275485117,"C1D3","TVSS","HC",5,"DENV3",27
"C1D3.4.27",4.81659019877512e-05,0.0141560836993948,0.024667007305588,0.0294027193003294,0.0396233001780282,0.172221005581126,0.0290322984938919,0.0297731401067669,"C1D3","TVSS","HC",5,"DENV4",27
"C1D3.1.28",0.000188261987701388,0.0120576409743869,0.021011858315384,0.0251783207556603,0.0340509234786336,0.147064743882139,0.0248603831605207,0.0254962583507999,"C1D3","TVSS","HC",5,"DENV1",28
"C1D3.2.28",0.00070582288829879,0.0426198472995825,0.0733367116260387,0.0853029220841232,0.116179649001845,0.427877890366065,0.0842948975888025,0.0863109465794438,"C1D3","TVSS","HC",5,"DENV2",28
"C1D3.3.28",0.000162404890596157,0.0126723265023129,0.0220125388878068,0.0258939239696986,0.0349805316484459,0.14644159871822,0.0255714297624525,0.0262164181769447,"C1D3","TVSS","HC",5,"DENV3",28
"C1D3.4.28",0.000333454848542414,0.0180805490354525,0.0315710199020179,0.0372272087112997,0.0501088410610219,0.242473014012295,0.0367651182372407,0.0376892991853588,"C1D3","TVSS","HC",5,"DENV4",28
"C1D3.1.29",0.000104286279744792,0.0128867466740573,0.0227325681125152,0.0273059907794645,0.0368150055782285,0.191473902867301,0.0269545295237584,0.0276574520351705,"C1D3","TVSS","HC",5,"DENV1",29
"C1D3.2.29",0.000574751037854426,0.044298062779752,0.0759491113275974,0.0886825517771809,0.1201148420945,0.47504051229621,0.0876203591002071,0.0897447444541548,"C1D3","TVSS","HC",5,"DENV2",29
"C1D3.3.29",0.000447035796578343,0.0135130712525756,0.0240754253512152,0.0290574726746264,0.0395902738029143,0.167973575747311,0.0286867050400816,0.0294282403091711,"C1D3","TVSS","HC",5,"DENV3",29
"C1D3.4.29",0.000180225918237298,0.0214191321167795,0.0372515575691622,0.0436569938080539,0.0588189268420803,0.28541424876282,0.0431220021971761,0.0441919854189318,"C1D3","TVSS","HC",5,"DENV4",29
"C1D3.1.30",7.64733956636343e-05,0.0140343396842223,0.0245980512722964,0.0293101798909038,0.0390441014419376,0.169773299654422,0.0289360646961936,0.029684295085614,"C1D3","TVSS","HC",5,"DENV1",30
"C1D3.2.30",0.000263126852525608,0.0393562962536265,0.0681353806117717,0.0802878453757076,0.108905392276957,0.429727575614661,0.0793006057772003,0.0812750849742148,"C1D3","TVSS","HC",5,"DENV2",30
"C1D3.3.30",5.41715745592253e-05,0.0157715400801093,0.027287692532815,0.0320094780370171,0.0428311254204502,0.216910170228411,0.0316158150954714,0.0324031409785628,"C1D3","TVSS","HC",5,"DENV3",30
"C1D3.4.30",0.000601437667860583,0.0250462117788197,0.044326037996558,0.0526616740568444,0.0709478889663466,0.306291478974917,0.0520016170344783,0.0533217310792105,"C1D3","TVSS","HC",5,"DENV4",30
"C1D3.1.31",0.000176591215868771,0.0157864594099791,0.0276028274806811,0.03251177625093,0.0436793708425866,0.176055221032542,0.0321054153622948,0.0329181371395652,"C1D3","TVSS","HC",5,"DENV1",31
"C1D3.2.31",0.00130869745639806,0.050468475791607,0.0869109190885876,0.100764007835741,0.13697341917911,0.528733808808506,0.0995737625668344,0.101954253104647,"C1D3","TVSS","HC",5,"DENV2",31
"C1D3.3.31",0.000138200894318818,0.0175446306092776,0.0305697383062115,0.0361239522891082,0.0481486723267643,0.200564254025419,0.0356705155193746,0.0365773890588418,"C1D3","TVSS","HC",5,"DENV3",31
"C1D3.4.31",0.000290813276371704,0.0239896314213427,0.0411035854095826,0.0482711112864888,0.0648109101932,0.292650681031528,0.0476769377879249,0.0488652847850527,"C1D3","TVSS","HC",5,"DENV4",31
"C1D3.1.32",0.000256579414260161,0.0179837833529745,0.0315712195090476,0.037146279904406,0.0498910947966704,0.239182997755715,0.0366798009469515,0.0376127588618604,"C1D3","TVSS","HC",5,"DENV1",32
"C1D3.2.32",0.000982530772776546,0.0473833294504813,0.081142374322105,0.0951039482514694,0.128990073465984,0.483864940638137,0.0939584596195292,0.0962494368834095,"C1D3","TVSS","HC",5,"DENV2",32
"C1D3.3.32",0.000180829503634738,0.0200923720490719,0.0347563219844889,0.0413975432418573,0.0554787702888597,0.280085575148851,0.0408740327113848,0.0419210537723297,"C1D3","TVSS","HC",5,"DENV3",32
